日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-20,3,4681.0,429,"[1, 1, 7, 7, 0, 6, 5, 0, 1, 4, 0, 5]","[1, 7, 0, 6, 5, 0, 1, 4, 0, 5]","[0, 30, 75, 150, 195, 225, 270, 330, 360, 420]"
2022-07-20,10,4171.0,391,"[6, 3, 5, 0, 1, 5, 1, 0, 5, 5]","[6, 3, 5, 0, 1, 5, 1, 0, 5]","[0, 45, 90, 120, 195, 240, 270, 315, 375]"
2022-07-20,2,7006.0,633,"[5, 2, 0, 5, 4, 5, 5, 6, 3, 1, 4, 0, 6, 2, 6, 3]","[5, 2, 0, 5, 4, 5, 6, 3, 1, 4, 0, 6, 2, 6, 3]","[0, 30, 90, 150, 180, 195, 225, 285, 315, 375, 405, 450, 510, 555, 615]"
2022-07-20,3,4218.0,343,"[5, 1, 1, 3, 3, 6, 4, 7, 5, 4, 7]","[5, 1, 3, 6, 4, 7, 5, 4, 7]","[0, 30, 45, 105, 150, 180, 240, 270, 285]"
2022-07-20,5,4226.0,408,"[6, 2, 5, 5, 0, 4, 7, 2, 6, 6, 3]","[6, 2, 5, 0, 4, 7, 2, 6, 3]","[0, 45, 105, 135, 195, 225, 285, 330, 390]"
2022-07-20,4,4181.0,365,"[7, 5, 2, 5, 6, 6, 5, 4, 6, 3]","[7, 5, 2, 5, 6, 5, 4, 6, 3]","[0, 45, 75, 120, 165, 225, 240, 270, 330]"
2022-07-20,3,3748.0,325,"[4, 4, 1, 2, 5, 3, 6, 6, 6, 1, 4]","[4, 1, 2, 5, 3, 6, 1, 4]","[0, 30, 45, 120, 150, 180, 240, 300]"
2022-07-20,2,3756.0,327,"[1, 3, 4, 4, 6, 4, 6, 6, 3, 3, 1]","[1, 3, 4, 6, 4, 6, 3, 1]","[0, 30, 75, 105, 165, 180, 255, 285]"
2022-07-20,10,5129.0,555,"[1, 6, 5, 1, 2, 2, 6, 0, 6, 0, 6, 6, 7]","[1, 6, 5, 1, 2, 6, 0, 6, 0, 6, 7]","[0, 30, 75, 105, 150, 210, 270, 330, 390, 435, 495]"
2022-07-20,2,3784.0,325,"[7, 7, 2, 4, 4, 5, 5, 5, 4, 0, 4, 1]","[7, 2, 4, 5, 4, 0, 4, 1]","[0, 45, 120, 135, 165, 195, 255, 270]"
