時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-14 09:00:00,115,110,30,30,5,5,0,15
2023-07-14 09:15:00,130,115,65,45,10,5,0,15
2023-07-14 09:30:00,130,100,90,60,35,15,0,15
2023-07-14 09:45:00,140,95,90,80,35,30,0,20
2023-07-14 10:00:00,145,90,45,80,45,40,5,20
2023-07-14 10:15:00,140,80,40,65,50,40,20,20
2023-07-14 10:30:00,130,75,45,60,45,35,20,20
2023-07-14 10:45:00,120,65,50,60,45,40,20,15
2023-07-14 11:00:00,95,80,60,65,40,40,15,30
2023-07-14 11:15:00,105,80,60,65,40,35,20,30
2023-07-14 11:30:00,100,80,55,65,40,35,20,15
2023-07-14 11:45:00,100,80,65,65,40,35,20,15
2023-07-14 12:00:00,95,90,65,60,40,40,20,15
2023-07-14 12:15:00,95,90,70,60,45,30,20,20
2023-07-14 12:30:00,110,90,70,70,45,30,25,20
2023-07-14 12:45:00,120,80,60,60,45,30,15,20
2023-07-14 13:00:00,120,70,60,60,45,40,30,20
2023-07-14 13:15:00,90,70,50,55,45,40,20,25
2023-07-14 13:30:00,90,50,50,60,40,40,20,30
2023-07-14 13:45:00,100,65,60,55,40,40,25,30
2023-07-14 14:00:00,105,90,55,60,40,40,20,30
2023-07-14 14:15:00,105,90,60,60,40,40,20,15
2023-07-14 14:30:00,95,80,60,65,40,35,15,30
2023-07-14 14:45:00,95,65,50,60,35,35,20,30
2023-07-14 15:00:00,95,95,50,60,40,30,20,30
2023-07-14 15:15:00,95,80,50,55,40,35,20,30
2023-07-14 15:30:00,120,80,50,55,40,30,30,30
2023-07-14 15:45:00,120,65,60,50,35,30,30,30
2023-07-14 16:00:00,105,75,45,60,40,30,25,15
2023-07-14 16:15:00,95,75,45,55,40,30,25,20
2023-07-14 16:30:00,90,70,45,50,35,25,25,20
2023-07-14 16:45:00,90,60,50,50,25,25,25,30
2023-07-14 17:00:00,110,70,60,40,25,30,25,30
2023-07-14 17:15:00,120,80,65,45,30,30,25,30
2023-07-14 17:30:00,120,70,60,50,35,30,15,20
2023-07-14 17:45:00,110,70,55,50,35,30,15,20
2023-07-14 18:00:00,110,70,50,50,30,25,20,20
2023-07-14 18:15:00,100,70,50,50,25,30,15,25
2023-07-14 18:30:00,95,70,50,40,30,25,20,20
2023-07-14 18:45:00,100,70,50,40,30,25,15,25
2023-07-14 19:00:00,100,65,100,40,25,20,25,15
2023-07-14 19:15:00,90,50,90,40,20,20,15,15
2023-07-14 19:30:00,80,60,70,35,15,20,20,15
2023-07-14 19:45:00,70,50,70,35,10,10,25,15
2023-07-14 20:00:00,70,45,60,35,5,5,15,15
2023-07-14 20:15:00,0,45,30,30,5,5,25,15
2023-07-14 20:30:00,0,0,30,25,5,5,15,15
2023-07-14 20:45:00,0,0,0,0,5,5,0,15
